Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude,crm_batch,DIC_certified_umolkg,TA_certified_umolkg,sample_temp_flag,sample_temperature_alternative,analysis_datetime,netdiccounts,diccounts_volcorr,dic_sw_density,dicpipmass,dic_crm_pip_umol,dic_crm_counts_per_umol,dic_crm_counts_per_umol_mean_allcells,dic_crm_counts_per_umol_std_allcells,dic_sample_pip_umol_allcells,dic_sample_umol_per_l_allcells,dic_sample_umol_per_kg_allcells,dic_crm_counts_per_umol_mean_percell,dic_crm_counts_per_umol_std_percell,dic_sample_pip_umol,dic_sample_umol_per_l,dic_sample_umol_per_kg,dic_driftcorr_flag,dic_crm_counts_per_umol_driftcorr,dic_sample_pip_umol_driftcorr,dic_sample_umol_per_l_driftcorr,dic_sample_umol_per_kg_driftcorr
3333_202402121320_1_7_1_1, ,,,3,2024-02-12 00:00:00,195824,3333,202402121320,1,1,1,1,7,-1.351746,33.199,0.0,0.0,,21.8442,50,0.0,39,358.0,231740.0,16,23.92,96.7556,25.08,,,,1.0,1.0,,2024-02-12 13:20:00,-53.57945,-64.54615,,,,,,2024-02-12 19:58:24,231507.3,231553.60145999998,1022.3037019138709,22.33140652534698,,,4843.449614233142,7.0707489583139544,47.798019684087144,2188.1332199891567,2140.3944991030726,4838.917610473015,4.970754599364923,47.84278606003578,2190.1825683721895,2142.3991366478613,0,,,,
3333_202402121320_1_7_2_1, ,,,3,2024-02-12 00:00:00,205404,3333,202402121320,1,2,1,1,7,-1.351746,33.199,0.0,0.0,,21.8442,50,0.0,0,401.0,231871.0,16,23.9,96.7556,25.08,,,,1.0,1.0,,2024-02-12 13:20:00,-53.57945,-64.54615,,,,,,2024-02-12 20:54:04,231871.0,231917.3742,1022.3095607186033,22.331534506249312,,,4843.449614233142,7.0707489583139544,47.8731107924846,2191.570796480741,2143.744791881081,4838.917610473015,4.970754599364923,47.91794749680272,2193.623364408068,2145.7525672225183,0,,,,
0000_093_3_1850_1_1, ,,,3,2024-02-12 00:00:00,212507,0,93,3,1,1,1,1850,-1.0848,34.5946,0.0,0.0,,21.8442,50,0.0,0,341.0,242413.0,16,23.85,96.7556,25.0,,,,1.0,1.0,1873.451,2024-02-12 00:00:00,-53.69646,-64.63024,,,,,,2024-02-12 21:25:07,242413.0,242461.4826,1023.3804201623807,22.354926574111076,,,4843.449614233142,7.0707489583139544,50.049658674601694,2291.2104208257433,2238.8648206325806,4838.917610473015,4.970754599364923,50.096533876778196,2293.3563086209697,2240.9616829068127,0,,,,
0000_093_3_1850_2_1, ,,,3,2024-02-12 00:00:00,215457,0,93,3,2,1,1,1850,-1.0848,34.5946,0.0,0.0,,21.8442,50,0.0,36,511.0,242804.0,16,24.04,96.7556,25.06,,,,1.0,1.0,1873.451,2024-02-12 00:00:00,-53.69646,-64.63024,,,,,,2024-02-12 21:54:57,242497.4,242545.89948,1023.324350342986,22.353701773762257,,,4843.449614233142,7.0707489583139544,50.067084271381304,2292.008142728106,2239.7670317919215,4838.917610473015,4.970754599364923,50.1139757939163,2294.154777648818,2241.864739053546,0,,,,
0000_093_3_1850_3_1, ,,,3,2024-02-12 00:00:00,222648,0,93,3,3,1,1,1850,-1.0848,34.5946,0.0,0.0,,21.8442,50,0.0,25,347.0,242429.0,16,24.09,96.7556,25.13,,,,1.0,1.0,1873.451,2024-02-12 00:00:00,-53.69646,-64.63024,,,,,,2024-02-12 22:26:48,242284.41666666666,242332.87355,1023.3095476879946,22.35337842160609,,,4843.449614233142,7.0707489583139544,50.023110791672245,2289.9950921376035,2237.8322349395485,4838.917610473015,4.970754599364923,50.06996112979547,2292.1398416877464,2239.9281301210103,0,,,,
0000_093_5_1500_1_1, ,,,3,2024-02-12 00:00:00,225333,0,93,5,1,1,1,1500,0.1765,34.6704,0.0,0.0,,21.8442,50,0.0,36,321.0,244286.0,16,24.29,96.7556,25.08,,,,1.0,1.0,1520.302,2024-02-12 00:00:00,-53.69468,-64.63124,,,,,,2024-02-12 22:53:33,244093.4,244142.21868,1023.3074860796316,22.35333338742069,,,4843.449614233142,7.0707489583139544,50.396601480626124,2307.093026095079,2254.5452441999882,4838.917610473015,4.970754599364923,50.44380162036678,2309.253789123281,2256.6567923490984,0,,,,
8888_208_0624_0_1_1, ,,,3,2024-02-12 00:00:00,232111,8888,208,624,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,448.0,222820.0,16,23.88,96.7556,25.09,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-12 23:21:11,222820.0,222864.56399999998,1022.2707840095065,22.33068746006046,45.99362373398813,4844.5845730424935,4843.449614233142,7.0707489583139544,46.00440135584622,2106.0236289654104,2060.142637262169,4838.917610473015,4.970754599364923,46.047487875748075,2107.996075651572,2062.0721130106845,0,,,,
8888_208_0624_0_1_2, ,,,3,2024-02-12 00:00:00,234847,8888,208,624,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,248.0,222688.0,16,24.92,96.7556,25.37,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-12 23:48:47,222688.0,222732.53759999998,1021.9621640755655,22.32394590449947,45.97973842166138,4843.1767479366545,4843.449614233142,7.0707489583139544,45.977148052825974,2104.776007032804,2059.5439645622473,4838.917610473015,4.970754599364923,46.02020904799653,2106.747285228872,2061.4728796095583,0,,,,
8888_0208_0216_0_1_1, ,,,3,2024-02-13 00:00:00,93812,8888,208,216,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,381.0,222703.0,17,25.09,96.7556,24.5,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-13 09:38:12,222703.0,222747.5406,1021.9109048520611,22.322826187769394,45.97743218590111,4843.745929514773,4843.449614233142,7.0707489583139544,45.980245019078275,2104.9177822524184,2059.786007036632,4844.896959704016,4.579118685242251,45.96650906144459,2104.288967389265,2059.1706746625787,0,,,,
8888_0208_0216_0_1_2, ,,,3,2024-02-13 00:00:00,101040,8888,208,216,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,522.0,222774.0,17,25.38,96.7556,24.72,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-13 10:10:40,222774.0,222818.55479999998,1021.8229401523455,22.320904669275865,45.97347451112073,4845.707277271641,4843.449614233142,7.0707489583139544,45.9949039926725,2105.58885162526,2060.6200633069893,4844.896959704016,4.579118685242251,45.981163655874674,2104.959836289481,2060.004481770245,0,,,,
0000_101_24_2_1_1, ,,,3,2024-02-13 00:00:00,112251,0,101,24,1,1,1,2,-1.7101,33.4074,0.0,0.0,,21.8442,50,0.0,46,405.0,233095.0,17,25.09,96.7556,25.25,,,,1.0,1.0,2.282,2024-02-13 00:00:00,-54.00032,-64.55424,,,,,,2024-02-13 11:22:51,232784.5,232831.0569,1022.112768932604,22.327235747117587,,,4843.449614233142,7.0707489583139544,48.06171603724973,2200.2049073552585,2152.604853623872,4844.896959704016,4.579118685242251,48.04735826914702,2199.5476267909567,2151.96179291249,0,,,,
8888_0208_0339_0_1_1, ,,,3,2024-02-13 00:00:00,162801,8888,208,339,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,34,480.0,223133.0,17,24.63,96.7556,24.84,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-13 16:28:01,222861.0,222905.5722,1022.049081830939,22.3258445533314,45.983648992714556,4846.527078251426,4843.449614233142,7.0707489583139544,46.01286639693584,2106.4111478990235,2060.968680804953,4844.896959704016,4.579118685242251,45.99912069411999,2105.781886913688,2060.352995123588,0,,,,
8888_0208_0339_0_1_2, ,,,3,2024-02-13 00:00:00,165414,8888,208,339,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,40,399.0,222675.0,17,24.7,96.7556,24.89,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-13 16:54:14,222409.0,222453.4818,1022.0281623445727,22.325387583887313,45.98270779102934,4836.796497734508,4843.449614233142,7.0707489583139544,45.919544480533176,2102.138987947976,2056.83078548989,4844.896959704016,4.579118685242251,45.90582665633975,2101.511003210909,2056.2163359471037,0,,,,
0000_101_21_11_1_1, ,,,3,2024-02-13 00:00:00,182802,0,101,21,1,1,1,11,-1.7084,33.4094,0.0,0.0,,21.8442,50,0.0,40,479.0,233503.0,17,24.54,96.7556,24.79,,,,1.0,1.0,11.311,2024-02-13 00:00:00,-53.99862,-64.55408,,,,,,2024-02-13 18:28:02,233183.66666666666,233230.30339999998,1022.2794905109859,22.330877646620078,,,4843.449614233142,7.0707489583139544,48.14412975029707,2203.9777034772187,2155.9443615322475,4844.896959704016,4.579118685242251,48.129747362245716,2203.319295842636,2155.3003031894027,0,,,,
0000_101_15_45_1_1, ,,,3,2024-02-13 00:00:00,185852,0,101,15,1,1,1,45,-1.617,34.2339,0.0,0.0,,21.8442,50,0.0,33,434.0,240229.0,17,24.44,96.7556,24.93,,,,1.0,1.0,45.754,2024-02-13 00:00:00,-53.99694,-64.55392,,,,,,2024-02-13 18:58:52,239990.3,240038.29805999997,1022.9325965768484,22.34514422614399,,,4843.449614233142,7.0707489583139544,49.54945733197173,2268.311832521755,2217.4597232627607,4844.896959704016,4.579118685242251,49.53465512188343,2267.6342059623807,2216.79728806259,0,,,,
0000_101_10_500_1_1, ,,,3,2024-02-13 00:00:00,192701,0,101,10,1,1,1,500,0.4574,34.6391,0.0,0.0,,21.8442,50,0.0,17,546.0,244597.0,17,24.48,96.7556,25.0,,,,1.0,1.0,505.335,2024-02-13 00:00:00,-53.99318,-64.55356,,,,,,2024-02-13 19:27:01,244442.3,244491.18845999998,1023.2270654982485,22.35157666415684,,,4843.449614233142,7.0707489583139544,50.46863691565464,2310.3907177033097,2257.9452749114803,4844.896959704016,4.579118685242251,50.45356011347111,2309.7005206632016,2257.2707452167715,0,,,,
0000_101_7_800_1_1, ,,,3,2024-02-13 00:00:00,195421,0,101,7,1,1,1,800,0.5465,34.6828,0.0,0.0,,21.8442,50,0.0,0,349.0,244942.0,17,24.53,96.7556,24.98,,,,1.0,1.0,808.762,2024-02-13 00:00:00,-53.9926,-64.55344,,,,,,2024-02-13 19:54:21,244942.0,244990.9884,1023.2451343901367,22.351971364645028,,,4843.449614233142,7.0707489583139544,50.57180718473963,2315.1137228527314,2262.5211154632657,4844.896959704016,4.579118685242251,50.556699561875504,2314.4221148806323,2261.8452187999396,0,,,,
0000_101_6_1000_1_1, ,,,3,2024-02-13 00:00:00,202052,0,101,6,1,1,1,1000,0.35,34.6759,0.0,0.0,,21.8442,50,0.0,37,385.0,245023.0,17,24.29,96.7556,24.89,,,,1.0,1.0,1011.173,2024-02-13 00:00:00,-53.99208,-64.55338,,,,,,2024-02-13 20:20:52,244785.58333333334,244834.54045,1023.3116471827027,22.353424283388392,,,4843.449614233142,7.0707489583139544,50.539512708875364,2313.6353223681967,2260.929335396413,4844.896959704016,4.579118685242251,50.524414733536,2312.944156047646,2260.253914255206,0,,,,
0000_101_6_1000_2_1, ,,,3,2024-02-13 00:00:00,204748,0,101,6,2,1,1,1000,0.35,34.6759,0.0,0.0,,21.8442,50,0.0,31,298.0,244946.0,17,24.13,96.7556,24.79,,,,1.0,1.0,1011.173,2024-02-13 00:00:00,-53.99208,-64.55338,,,,,,2024-02-13 20:47:48,244792.03333333333,244840.99174,1023.3592160971452,22.35446338826926,,,4843.449614233142,7.0707489583139544,50.540844404363845,2313.6962857126305,2260.883812173531,4844.896959704016,4.579118685242251,50.525746031199006,2313.0051011801306,2260.2084046317536,0,,,,
0000_101_3_1400_1_1, ,,,3,2024-02-13 00:00:00,211513,0,101,3,1,1,1,1400,-1.2681,34.5888,0.0,0.0,,21.8442,50,0.0,0,238.0,243031.0,17,24.14,96.7556,24.79,,,,1.0,1.0,1418.406,2024-02-13 00:00:00,-53.99048,-64.55362,,,,,,2024-02-13 21:15:13,243031.0,243079.60619999998,1023.2903362618173,22.352958763370392,,,4843.449614233142,7.0707489583139544,50.177253684196494,2297.051559873856,2244.7701092001093,4844.896959704016,4.579118685242251,50.162263928694,2296.3653477213174,2244.0995154026095,0,,,,
0000_101_1_1445_1_1, ,,,3,2024-02-13 00:00:00,220042,0,101,1,1,1,1,1445,-1.286,34.5888,0.0,0.0,,21.8442,50,0.0,43,250.0,243204.0,17,24.12,96.7556,24.92,,,,1.0,1.0,1463.677,2024-02-13 00:00:00,-53.98972,-64.5539,,,,,,2024-02-13 22:00:42,243024.83333333334,243073.4383,1023.2962674310462,22.35308832501726,,,4843.449614233142,7.0707489583139544,50.17598048695944,2296.9932745057927,2244.700139747723,4844.896959704016,4.579118685242251,50.16099111180689,2296.3070797651953,2244.029566852622,0,,,,
0000_101_1_1445_2_1, ,,,3,2024-02-13 00:00:00,222708,0,101,1,2,1,1,1445,-1.286,34.5888,0.0,0.0,,21.8442,50,0.0,7,505.0,243128.0,17,24.19,96.7556,24.85,,,,1.0,1.0,1463.677,2024-02-13 00:00:00,-53.98972,-64.5539,,,,,,2024-02-13 22:27:08,243069.08333333334,243117.69715,1023.2754945341072,22.352634557701943,,,4843.449614233142,7.0707489583139544,50.18511653740373,2297.4115114036554,2245.1544317003863,4844.896959704016,4.579118685242251,50.17012443298338,2296.7251917206113,2244.4837230918934,0,,,,
0000_101_5_1300_1_1, ,,,3,2024-02-13 00:00:00,225630,0,101,5,1,1,1,1300,-0.5972,34.6194,0.0,0.0,,21.8442,50,0.0,24,543.0,243977.0,17,24.14,96.7556,24.86,,,,1.0,1.0,1316.603,2024-02-13 00:00:00,-53.99136,-64.5534,,,,,,2024-02-13 22:56:30,243759.8,243808.55195999998,1023.3134923583767,22.353464589774852,,,4843.449614233142,7.0707489583139544,50.32772495117495,2303.9399452108546,2251.450765005634,4844.896959704016,4.579118685242251,50.312690244477714,2303.2516752491606,2250.7781754552825,0,,,,
0000_101_18_30_1_1, ,,,3,2024-02-13 00:00:00,233036,0,101,18,1,1,1,30,-1.6774,33.5415,0.0,0.0,,21.8442,50,0.0,23,402.0,235466.0,17,24.03,96.7556,24.83,,,,1.0,1.0,30.613,2024-02-13 00:00:00,-53.99752,-64.554,,,,,,2024-02-13 23:30:36,235311.9,235358.96237999998,1022.5304751265656,22.336360204759725,,,4843.449614233142,7.0707489583139544,48.58353420432075,2224.093086692154,2175.087335579766,4844.896959704016,4.579118685242251,48.56902055031025,2223.42866986707,2174.4375585401117,0,,,,
0000_101_11_200_1_1, ,,,3,2024-02-13 00:00:00,235804,0,101,11,1,1,1,200,-1.8436,34.388,0.0,0.0,,21.8442,50,0.0,11,667.0,241654.0,17,24.17,96.7556,24.94,,,,1.0,1.0,198.923,2024-02-13 00:00:00,-53.99474,-64.5537,,,,,,2024-02-13 23:58:04,241531.71666666667,241580.02301,1023.1294991760077,22.349445405900546,,,4843.449614233142,7.0707489583139544,49.86770502513179,2282.880811617353,2231.27259399314,4844.896959704016,4.579118685242251,49.85280774297877,2282.1988327784384,2230.60603239027,0,,,,
0000_101_8_600_1_1, ,,,3,2024-02-14 00:00:00,2445,0,101,8,1,1,1,600,0.6208,34.6686,0.0,0.0,,21.8442,50,0.0,31,546.0,245105.0,17,24.13,96.7556,24.96,,,,1.0,1.0,606.971,2024-02-13 00:00:00,-53.99304,-64.55352,,,,,,2024-02-14 00:24:45,244822.9,244871.86458,1023.3536916192859,22.354342710470004,,,4843.449614233142,7.0707489583139544,50.547217272696365,2313.988027608993,2261.181101469908,4844.896959704016,4.579118685242251,50.53211699572589,2313.2967559226654,2260.5056051170936,0,,,,
8888_208_0059_0_1_1, ,,,3,2024-02-14 00:00:00,5312,8888,208,59,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,244.0,222853.0,17,24.32,96.7556,24.94,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 00:53:12,222853.0,222897.5706,1022.1412598555285,22.327858108536134,45.98779623182754,4845.916052958555,4843.449614233142,7.0707489583139544,46.01121468160128,2106.3355344485617,2060.70884443729,4844.896959704016,4.579118685242251,45.99746947221237,2105.7062960516923,2060.093236378421,0,,,,
8888_208_0059_0_1_2, ,,,3,2024-02-14 00:00:00,11945,8888,208,59,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,11,233.0,223099.0,17,24.57,96.7556,24.96,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 01:19:45,223056.28333333333,223100.89458999998,1022.0669820408534,22.326235569096813,45.98445435224594,4850.688922493194,4843.449614233142,7.0707489583139544,46.05318545646718,2108.2569037303806,2062.73849050542,4844.896959704016,4.579118685242251,46.03942770889399,2107.627091351205,2062.122276118064,0,,,,
8888_0208_0414_0_1_1, ,,,3,2024-02-14 00:00:00,94316,8888,208,414,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,24,354.0,222594.0,18,24.58,96.7556,24.5,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 09:43:16,222452.4,222496.89048,1022.0640006466929,22.326170442926486,45.98432021447797,4837.57069719521,4843.449614233142,7.0707489583139544,45.928505036223164,2102.5491909167267,2057.160011101434,4840.0046326856855,4.374651335156763,45.96119567690634,2104.0457273283682,2058.6242407491804,0,,,,
8888_0208_0414_0_1_2, ,,,3,2024-02-14 00:00:00,100949,8888,208,414,2,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,24,531.0,222571.0,18,25.14,96.7556,24.57,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 10:09:49,222358.6,222403.07172,1021.8957854741586,22.322495917054617,45.976751940520714,4836.326852485388,4843.449614233142,7.0707489583139544,45.90913867392545,2101.6626232100716,2056.6310704911093,4840.0046326856855,4.374651335156763,45.94181553016711,2103.158528587319,2058.0949236535457,0,,,,
0000_108_24_2_1_1, ,,,3,2024-02-14 00:00:00,103710,0,108,24,1,1,1,2,-1.4552,33.5109,0.0,0.0,,21.8442,50,0.0,42,459.0,232905.0,18,24.58,96.7556,24.51,,,,1.0,1.0,1.816,2024-02-14 00:00:00,-54.26508,-64.56256,,,,,,2024-02-14 10:37:10,232583.7,232630.21674,1022.3442552019317,22.332292379482038,,,4843.449614233142,7.0707489583139544,48.02025798235226,2198.3070097486866,2150.261028575429,4840.0046326856855,4.374651335156763,48.054437474978386,2199.8717039295734,2151.791524954633,0,,,,
0000_108_22_5_1_1, ,,,3,2024-02-14 00:00:00,112451,0,108,22,1,1,1,5,-1.4562,33.507,0.0,0.0,,21.8442,50,0.0,5,330.0,232801.0,18,24.79,96.7556,24.59,,,,1.0,1.0,5.729,2024-02-14 00:00:00,-54.26524,-64.56306,,,,,,2024-02-14 11:24:51,232773.5,232820.0547,1022.2784146569485,22.330854145449315,,,4843.449614233142,7.0707489583139544,48.05944492866471,2200.1009388608745,2152.1543518055933,4840.0046326856855,4.374651335156763,48.09365231347631,2201.6669099109286,2153.6861957999513,0,,,,
0000_108_21_9_1_1, ,,,3,2024-02-14 00:00:00,115139,0,108,21,1,1,1,9,-1.4539,33.515,0.0,0.0,,21.8442,50,0.0,19,471.0,233065.0,18,24.76,96.7556,24.6,,,,1.0,1.0,9.731,2024-02-14 00:00:00,-54.26528,-64.56322,,,,,,2024-02-14 11:51:39,232915.85,232962.43317,1022.2934642423164,22.331182891602012,,,4843.449614233142,7.0707489583139544,48.08883513839904,2201.4463856950147,2153.4387753585415,4840.0046326856855,4.374651335156763,48.12306344234976,2203.0133143969456,2154.971533570091,0,,,,
0000_108_19_15_1_1, ,,,3,2024-02-14 00:00:00,122110,0,108,19,1,1,1,15,-1.4526,33.5234,0.0,0.0,,21.8442,50,0.0,42,350.0,232959.0,18,24.64,96.7556,24.53,,,,1.0,1.0,15.683,2024-02-14 00:00:00,-54.26526,-64.5635,,,,,,2024-02-14 12:21:10,232714.0,232760.5428,1022.3357658787629,22.332106937008874,,,4843.449614233142,7.0707489583139544,48.04716029586391,2199.53856382307,2151.48353137428,4840.0046326856855,4.374651335156763,48.08135893681337,2201.104134590114,2153.014897897194,0,,,,
0000_108_18_23_1_1, ,,,3,2024-02-14 00:00:00,124759,0,108,18,1,1,1,23,-1.452,33.5216,0.0,0.0,,21.8442,50,0.0,38,329.0,233049.0,18,24.68,96.7556,24.56,,,,1.0,1.0,23.773,2024-02-14 00:00:00,-54.26536,-64.5638,,,,,,2024-02-14 12:47:59,232840.63333333333,232887.20145999998,1022.3224331813059,22.33181569489908,,,4843.449614233142,7.0707489583139544,48.07330557318056,2200.7354617326596,2152.6823537309247,4840.0046326856855,4.374651335156763,48.10752282361591,2202.30188441856,2154.214573542463,0,,,,
0000_108_15_36_1_1, ,,,3,2024-02-14 00:00:00,131513,0,108,15,1,1,1,36,-1.4494,33.5652,0.0,0.0,,21.8442,50,0.0,13,327.0,234375.0,18,24.64,96.7556,24.62,,,,1.0,1.0,33.148,2024-02-14 00:00:00,-54.26552,-64.56412,,,,,,2024-02-14 13:15:13,234304.15,234351.01082999998,1022.3673507635666,22.332796883549502,,,4843.449614233142,7.0707489583139544,48.375469688270336,2214.568154854393,2166.1178373902667,4840.0046326856855,4.374651335156763,48.40990201077271,2216.144423269001,2167.6596202077935,0,,,,
0000_108_14_53_1_1, ,,,3,2024-02-14 00:00:00,134300,0,108,14,1,1,1,53,-1.5261,34.1172,0.0,0.0,,21.8442,50,0.0,31,423.0,238925.0,18,24.79,96.7556,24.6,,,,1.0,1.0,54.147,2024-02-14 00:00:00,-54.26602,-64.5647,,,,,,2024-02-14 13:43:00,238706.45,238754.19129000002,1022.7394418990882,22.340924916732064,,,4843.449614233142,7.0707489583139544,49.284387990437295,2256.177291474959,2206.013769534051,4840.0046326856855,4.374651335156763,49.319467255869846,2257.783176123174,2207.5839491735815,0,,,,
0000_108_13_120_1_1, ,,,3,2024-02-14 00:00:00,141604,0,108,13,1,1,1,120,-1.8182,34.3779,0.0,0.0,,21.8442,50,0.0,0,366.0,240897.0,18,24.72,96.7556,24.7,,,,1.0,1.0,121.846,2024-02-14 00:00:00,-54.26622,-64.565,,,,,,2024-02-14 14:16:04,240897.0,240945.1794,1022.9575413521803,22.345689124805297,,,4843.449614233142,7.0707489583139544,49.73665861870248,2276.8816719633805,2225.783162958768,4840.0046326856855,4.374651335156763,49.77205979787005,2278.502293417477,2227.367413906226,0,,,,
0000_108_11_180_1_1, ,,,3,2024-02-14 00:00:00,144231,0,108,11,1,1,1,180,-1.8378,34.3846,0.0,0.0,,21.8442,50,0.0,28,359.0,241140.0,18,24.83,96.7556,24.6,,,,1.0,1.0,181.347,2024-02-14 00:00:00,-54.26644,-64.56544,,,,,,2024-02-14 14:42:31,240972.46666666667,241020.66116,1022.9294566033003,22.345075635933814,,,4843.449614233142,7.0707489583139544,49.75223980002517,2277.594958846063,2226.5415705291703,4840.0046326856855,4.374651335156763,49.78765206944703,2279.216087998051,2228.126361290179,0,,,,
0000_108_10_200_1_1, ,,,3,2024-02-14 00:00:00,150941,0,108,10,1,1,1,200,-1.8278,34.3868,0.0,0.0,,21.8442,50,0.0,33,396.0,240966.0,18,24.79,96.7556,24.69,,,,1.0,1.0,201.831,2024-02-14 00:00:00,-54.26666,-64.5657,,,,,,2024-02-14 15:09:41,240748.2,240796.34964,1022.9431844775513,22.34537551036453,,,4843.449614233142,7.0707489583139544,49.70593671347966,2275.4752617848058,2224.4395351702365,4840.0046326856855,4.374651335156763,49.74131602564407,2277.0948821950024,2226.022829760565,0,,,,
0000_108_9_350_1_1, ,,,3,2024-02-14 00:00:00,155233,0,108,9,1,1,1,350,-1.5094,34.4284,0.0,0.0,,21.8442,50,0.0,34,444.0,241474.0,18,24.67,96.7556,24.6,,,,1.0,1.0,354.115,2024-02-14 00:00:00,-54.26686,-64.56614,,,,,,2024-02-14 15:52:33,241222.4,241270.64448,1023.0107525490945,22.34685148083293,,,4843.449614233142,7.0707489583139544,49.803842139935725,2279.957249060882,2228.6737880122787,4840.0046326856855,4.374651335156763,49.839291138477144,2281.580059625765,2230.260096426769,0,,,,
8888_208_0277_0_1_1, ,,,3,2024-02-14 00:00:00,162705,8888,208,277,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,28,383.0,222775.0,18,24.59,96.7556,24.56,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 16:27:05,222596.26666666666,222640.78592,1022.061018462711,22.32610529950315,45.98418604117466,4840.713424118281,4843.449614233142,7.0707489583139544,45.95820838365634,2103.9089728008507,2058.4964447282755,4840.0046326856855,4.374651335156763,45.99092016636139,2105.4064770676605,2059.961625612546,0,,,,
8888_208_0277_0_1_2, ,,,3,2024-02-14 00:00:00,165333,8888,208,277,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,20,306.0,222433.0,18,24.9,96.7556,24.63,,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 16:53:33,222331.0,222375.4662,1021.9681796532142,22.32407730998074,45.98000907227493,4835.383995912723,4843.449614233142,7.0707489583139544,45.90344025602121,2101.401756805981,2056.230124032876,4840.0046326856855,4.374651335156763,45.93611305628649,2102.897476505731,2057.693691812704,0,,,,
0000_108_8_460_1_1, ,,,3,2024-02-14 00:00:00,172301,0,108,8,1,1,1,460,-0.8228,34.5069,0.0,0.0,,21.8442,50,0.0,23,557.0,242666.0,18,24.74,96.7556,24.79,,,,1.0,1.0,469.238,2024-02-14 00:00:00,-54.2666,-64.56676,,,,,,2024-02-14 17:23:01,242452.48333333334,242500.97383,1023.0490285629144,22.347687589734015,,,4843.449614233142,7.0707489583139544,50.05781057799248,2291.5836047093726,2239.954822036613,4840.0046326856855,4.374651335156763,50.093440344249856,2293.2146905929194,2241.549159979378,0,,,,
0000_108_7_640_1_1, ,,,3,2024-02-14 00:00:00,175040,0,108,7,1,1,1,640,-1.2534,34.5314,0.0,0.0,,21.8442,50,0.0,43,453.0,242547.0,18,24.77,96.7556,24.7,,,,1.0,1.0,646.782,2024-02-14 00:00:00,-54.26662,-64.56704,,,,,,2024-02-14 17:50:40,242222.35,242270.79447,1023.0585064030518,22.347894625569545,,,4843.449614233142,7.0707489583139544,50.01029623353495,2289.408457784444,2237.8079488667013,4840.0046326856855,4.374651335156763,50.04589218039498,2291.037995458519,2239.400758724472,0,,,,
0000_108_5_700_1_1, ,,,3,2024-02-14 00:00:00,181726,0,108,5,1,1,1,700,-0.5425,34.6055,0.0,0.0,,21.8442,50,0.0,0,478.0,243257.0,18,24.89,96.7556,24.77,,,,1.0,1.0,706.848,2024-02-14 00:00:00,-54.26708,-64.56748,,,,,,2024-02-14 18:17:26,243257.0,243305.6514,1023.0782683510341,22.348326309513663,,,4843.449614233142,7.0707489583139544,50.22391464239783,2299.18763984938,2247.3233094425314,4840.0046326856855,4.374651335156763,50.25966263693809,2300.824138075008,2248.9228920710093,0,,,,
