Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude,crm_batch,DIC_certified_umolkg,TA_certified_umolkg,sample_temp_flag,sample_temperature_alternative,analysis_datetime,netdiccounts,diccounts_volcorr,dic_sw_density,dicpipmass,dic_crm_pip_umol,dic_crm_counts_per_umol,dic_crm_counts_per_umol_mean_allcells,dic_crm_counts_per_umol_std_allcells,dic_sample_pip_umol_allcells,dic_sample_umol_per_l_allcells,dic_sample_umol_per_kg_allcells,dic_crm_counts_per_umol_mean_percell,dic_crm_counts_per_umol_std_percell,dic_sample_pip_umol,dic_sample_umol_per_l,dic_sample_umol_per_kg,dic_driftcorr_flag,dic_crm_counts_per_umol_driftcorr,dic_sample_pip_umol_driftcorr,dic_sample_umol_per_l_driftcorr,dic_sample_umol_per_kg_driftcorr,ta_acid_batch_number,dic_for_ta,file_name,salinity,analyte_volume,alkalinity_certified,analysis_batch,dic,file_path,total_silicate,total_phosphate,analyte_mass,file_good,titrant_molinity_here,reference_good,titrant_molinity,titrant_molinity_std_batch,alkalinity_umolkg,emf0,pH_initial,temperature_initial,alkalinity_offset
0000_101_18_30_1_1, ,,,3,2024-02-13 00:00:00,233036,0,101,18,1,1,1,30,-1.6774,33.5415,0.0,0.0,,21.8442,50,0.0,23,402.0,235466.0,17,24.03,96.7556,24.83,12.0,,,1.0,1.0,30.613,2024-02-13 00:00:00,-53.99752,-64.554,,,,,,2024-02-13 23:30:36,235311.9,235358.96238,1022.5304751265656,22.336360204759725,,,4843.449614233142,7.070748958313954,48.58353420432075,2224.093086692154,2175.087335579766,4844.896959704016,4.579118685242251,48.56902055031025,2223.42866986707,2174.437558540112,0,,,,,3.0,2174.437558540112,0000_101_18_30_1_1.dat,33.5415,96.7556,,3.0,2174.437558540112,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09891251991781785,True,,False,0.09962245486187186,9.247947317207812e-05,2287.5907512547183,648.1923495879233,7.74279334488467,24.83,
0000_101_11_200_1_1, ,,,3,2024-02-13 00:00:00,235804,0,101,11,1,1,1,200,-1.8436,34.388,0.0,0.0,,21.8442,50,0.0,11,667.0,241654.0,17,24.17,96.7556,24.94,12.0,,,1.0,1.0,198.923,2024-02-13 00:00:00,-53.99474,-64.5537,,,,,,2024-02-13 23:58:04,241531.71666666667,241580.02301,1023.1294991760076,22.349445405900543,,,4843.449614233142,7.070748958313954,49.86770502513179,2282.880811617353,2231.27259399314,4844.896959704016,4.579118685242251,49.85280774297877,2282.1988327784384,2230.60603239027,0,,,,,3.0,2230.60603239027,0000_101_11_200_1_1.dat,34.388,96.7556,,3.0,2230.60603239027,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989717708963797,True,,False,0.09962245486187186,9.247947317207812e-05,2331.009115920514,648.4035146389061,7.7075787015703945,24.92,
0000_101_8_600_1_1, ,,,3,2024-02-14 00:00:00,2445,0,101,8,1,1,1,600,0.6208,34.6686,0.0,0.0,,21.8442,50,0.0,31,546.0,245105.0,17,24.13,96.7556,24.96,12.0,,,1.0,1.0,606.971,2024-02-13 00:00:00,-53.99304,-64.55352,,,,,,2024-02-14 00:24:45,244822.9,244871.86458,1023.353691619286,22.354342710470004,,,4843.449614233142,7.070748958313954,50.547217272696365,2313.988027608993,2261.181101469908,4844.896959704016,4.579118685242251,50.53211699572589,2313.2967559226654,2260.5056051170936,0,,,,,3.0,2260.5056051170936,0000_101_8_600_1_1.dat,34.6686,96.7556,,3.0,2260.5056051170936,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899316580357774,True,,False,0.09962245486187186,9.247947317207812e-05,2352.5269547137127,648.4410875736494,7.680556775583812,24.89,
8888_208_0059_0_1_1, ,,,3,2024-02-14 00:00:00,5312,8888,208,59,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,0,244.0,222853.0,17,24.32,96.7556,24.94,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 00:53:12,222853.0,222897.5706,1022.1412598555283,22.32785810853613,45.98779623182754,4845.916052958555,4843.449614233142,7.070748958313954,46.01121468160128,2106.3355344485617,2060.70884443729,4844.896959704016,4.579118685242251,45.99746947221237,2105.7062960516923,2060.093236378421,0,,,,,3.0,2059.66,8888_208_0059_0_1_1.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09888027123169142,True,0.09945456331282825,True,0.09962245486187186,9.247947317207812e-05,2219.432263884753,647.997679801373,7.86097498295508,24.93,3.672263884752738
8888_208_0059_0_1_2, ,,,3,2024-02-14 00:00:00,11945,8888,208,59,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,11,233.0,223099.0,17,24.57,96.7556,24.96,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 01:19:45,223056.28333333333,223100.89459,1022.0669820408534,22.326235569096813,45.98445435224594,4850.688922493194,4843.449614233142,7.070748958313954,46.05318545646718,2108.2569037303806,2062.73849050542,4844.896959704016,4.579118685242251,46.03942770889399,2107.627091351205,2062.122276118064,0,,,,,3.0,2059.66,8888_208_0059_0_1_2.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09887910593377289,True,0.0994912440357287,True,0.09962245486187186,9.247947317207812e-05,2218.629046403487,648.0128773441354,7.861449851984912,24.97,2.8690464034866636
8888_0208_0414_0_1_1, ,,,3,2024-02-14 00:00:00,94316,8888,208,414,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,24,354.0,222594.0,18,24.58,96.7556,24.5,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 09:43:16,222452.4,222496.89048,1022.0640006466928,22.32617044292649,45.98432021447797,4837.57069719521,4843.449614233142,7.070748958313954,45.92850503622317,2102.5491909167267,2057.160011101434,4840.0046326856855,4.374651335156763,45.96119567690634,2104.045727328368,2058.6242407491804,0,,,,,3.0,2059.66,8888_0208_0414_0_1_1.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09889272121632023,True,0.0995461101377824,True,0.09962245486187186,9.247947317207812e-05,2217.4288609844375,647.0347495544197,7.868991805801429,24.5,1.6688609844372877
8888_0208_0414_0_1_2, ,,,3,2024-02-14 00:00:00,100949,8888,208,414,2,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,24,531.0,222571.0,18,25.14,96.7556,24.57,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 10:09:49,222358.6,222403.07172,1021.8957854741586,22.322495917054617,45.97675194052072,4836.326852485388,4843.449614233142,7.070748958313954,45.90913867392545,2101.662623210072,2056.6310704911093,4840.0046326856855,4.374651335156763,45.94181553016711,2103.158528587319,2058.0949236535457,0,,,,,3.0,2059.66,8888_0208_0414_0_1_2.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09888983846204868,True,0.09962215215912333,True,0.09962245486187186,9.247947317207812e-05,2215.7666026658685,646.982269897083,7.867800077091842,24.6,0.00660266586828584
0000_108_24_2_1_1, ,,,3,2024-02-14 00:00:00,103710,0,108,24,1,1,1,2,-1.4552,33.5109,0.0,0.0,,21.8442,50,0.0,42,459.0,232905.0,18,24.58,96.7556,24.51,12.0,,,1.0,1.0,1.816,2024-02-14 00:00:00,-54.26508,-64.56256,,,,,,2024-02-14 10:37:10,232583.7,232630.21674,1022.3442552019316,22.33229237948204,,,4843.449614233142,7.070748958313954,48.02025798235226,2198.3070097486866,2150.261028575429,4840.0046326856855,4.374651335156763,48.05443747497839,2199.8717039295734,2151.791524954633,0,,,,,3.0,2151.791524954633,0000_108_24_2_1_1.dat,33.5109,96.7556,,3.0,2151.791524954633,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09892070599101169,True,,False,0.09962245486187186,9.247947317207812e-05,2272.1963101595375,647.0563324552888,7.777329559221971,24.47,
0000_108_22_5_1_1, ,,,3,2024-02-14 00:00:00,112451,0,108,22,1,1,1,5,-1.4562,33.507,0.0,0.0,,21.8442,50,0.0,5,330.0,232801.0,18,24.79,96.7556,24.59,12.0,,,1.0,1.0,5.729,2024-02-14 00:00:00,-54.26524,-64.56306,,,,,,2024-02-14 11:24:51,232773.5,232820.0547,1022.2784146569484,22.330854145449315,,,4843.449614233142,7.070748958313954,48.05944492866471,2200.1009388608745,2152.1543518055933,4840.0046326856855,4.374651335156763,48.09365231347631,2201.666909910929,2153.6861957999517,0,,,,,3.0,2153.6861957999517,0000_108_22_5_1_1.dat,33.507,96.7556,,3.0,2153.6861957999517,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09891695765353223,True,,False,0.09962245486187186,9.247947317207812e-05,2275.6882799438695,647.1954989447113,7.773602889577352,24.59,
0000_108_21_9_1_1, ,,,3,2024-02-14 00:00:00,115139,0,108,21,1,1,1,9,-1.4539,33.515,0.0,0.0,,21.8442,50,0.0,19,471.0,233065.0,18,24.76,96.7556,24.6,12.0,,,1.0,1.0,9.731,2024-02-14 00:00:00,-54.26528,-64.56322,,,,,,2024-02-14 11:51:39,232915.85,232962.43317,1022.2934642423164,22.33118289160201,,,4843.449614233142,7.070748958313954,48.08883513839904,2201.4463856950147,2153.438775358541,4840.0046326856855,4.374651335156763,48.12306344234976,2203.0133143969456,2154.971533570091,0,,,,,3.0,2154.971533570091,0000_108_21_9_1_1.dat,33.515,96.7556,,3.0,2154.971533570091,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09891869821507261,True,,False,0.09962245486187186,9.247947317207812e-05,2273.23125794162,647.0750994944178,7.773027547616217,24.55,
0000_108_19_15_1_1, ,,,3,2024-02-14 00:00:00,122110,0,108,19,1,1,1,15,-1.4526,33.5234,0.0,0.0,,21.8442,50,0.0,42,350.0,232959.0,18,24.64,96.7556,24.53,12.0,,,1.0,1.0,15.683,2024-02-14 00:00:00,-54.26526,-64.5635,,,,,,2024-02-14 12:21:10,232714.0,232760.5428,1022.3357658787628,22.332106937008877,,,4843.449614233142,7.070748958313954,48.04716029586391,2199.53856382307,2151.48353137428,4840.0046326856855,4.374651335156763,48.08135893681337,2201.104134590114,2153.014897897194,0,,,,,3.0,2153.014897897194,0000_108_19_15_1_1.dat,33.5234,96.7556,,3.0,2153.014897897194,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09891988981348038,True,,False,0.09962245486187186,9.247947317207812e-05,2275.364242395762,647.1269605175556,7.774637028326029,24.53,
0000_108_18_23_1_1, ,,,3,2024-02-14 00:00:00,124759,0,108,18,1,1,1,23,-1.452,33.5216,0.0,0.0,,21.8442,50,0.0,38,329.0,233049.0,18,24.68,96.7556,24.56,12.0,,,1.0,1.0,23.773,2024-02-14 00:00:00,-54.26536,-64.5638,,,,,,2024-02-14 12:47:59,232840.63333333333,232887.20146,1022.322433181306,22.33181569489908,,,4843.449614233142,7.070748958313954,48.07330557318056,2200.73546173266,2152.6823537309247,4840.0046326856855,4.374651335156763,48.10752282361591,2202.30188441856,2154.214573542463,0,,,,,3.0,2154.214573542463,0000_108_18_23_1_1.dat,33.5216,96.7556,,3.0,2154.214573542463,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09892062368580626,True,,False,0.09962245486187186,9.247947317207812e-05,2275.277592467899,647.099453682571,7.775268753934292,24.5,
0000_108_15_36_1_1, ,,,3,2024-02-14 00:00:00,131513,0,108,15,1,1,1,36,-1.4494,33.5652,0.0,0.0,,21.8442,50,0.0,13,327.0,234375.0,18,24.64,96.7556,24.62,12.0,,,1.0,1.0,33.148,2024-02-14 00:00:00,-54.26552,-64.56412,,,,,,2024-02-14 13:15:13,234304.15,234351.01083,1022.3673507635666,22.332796883549506,,,4843.449614233142,7.070748958313954,48.375469688270336,2214.568154854393,2166.1178373902667,4840.0046326856855,4.374651335156763,48.40990201077271,2216.144423269001,2167.659620207793,0,,,,,3.0,2167.659620207793,0000_108_15_36_1_1.dat,33.5652,96.7556,,3.0,2167.659620207793,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09892236892725607,True,,False,0.09962245486187186,9.247947317207812e-05,2282.2236137459145,647.0547653117021,7.765911688453599,24.55,
0000_108_14_53_1_1, ,,,3,2024-02-14 00:00:00,134300,0,108,14,1,1,1,53,-1.5261,34.1172,0.0,0.0,,21.8442,50,0.0,31,423.0,238925.0,18,24.79,96.7556,24.6,12.0,,,1.0,1.0,54.147,2024-02-14 00:00:00,-54.26602,-64.5647,,,,,,2024-02-14 13:43:00,238706.45,238754.19129,1022.7394418990882,22.340924916732064,,,4843.449614233142,7.070748958313954,49.284387990437295,2256.177291474959,2206.013769534051,4840.0046326856855,4.374651335156763,49.319467255869846,2257.783176123174,2207.583949173581,0,,,,,3.0,2207.583949173581,0000_108_14_53_1_1.dat,34.1172,96.7556,,3.0,2207.583949173581,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09896215972026248,True,,False,0.09962245486187186,9.247947317207812e-05,2318.229613980879,647.1797729393238,7.735133881722429,24.57,
0000_108_13_120_1_1, ,,,3,2024-02-14 00:00:00,141604,0,108,13,1,1,1,120,-1.8182,34.3779,0.0,0.0,,21.8442,50,0.0,0,366.0,240897.0,18,24.72,96.7556,24.7,12.0,,,1.0,1.0,121.846,2024-02-14 00:00:00,-54.26622,-64.565,,,,,,2024-02-14 14:16:04,240897.0,240945.1794,1022.9575413521804,22.345689124805297,,,4843.449614233142,7.070748958313954,49.73665861870248,2276.8816719633805,2225.783162958768,4840.0046326856855,4.374651335156763,49.77205979787005,2278.502293417477,2227.367413906226,0,,,,,3.0,2227.367413906226,0000_108_13_120_1_1.dat,34.3779,96.7556,,3.0,2227.367413906226,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09897890690583099,True,,False,0.09962245486187186,9.247947317207812e-05,2327.6445599346316,647.285879249308,7.71539935744614,24.65,
0000_108_11_180_1_1, ,,,3,2024-02-14 00:00:00,144231,0,108,11,1,1,1,180,-1.8378,34.3846,0.0,0.0,,21.8442,50,0.0,28,359.0,241140.0,18,24.83,96.7556,24.6,12.0,,,1.0,1.0,181.347,2024-02-14 00:00:00,-54.26644,-64.56544,,,,,,2024-02-14 14:42:31,240972.46666666667,241020.66116,1022.9294566033004,22.345075635933814,,,4843.449614233142,7.070748958313954,49.75223980002517,2277.594958846063,2226.5415705291703,4840.0046326856855,4.374651335156763,49.78765206944703,2279.216087998051,2228.126361290179,0,,,,,3.0,2228.126361290179,0000_108_11_180_1_1.dat,34.3846,96.7556,,3.0,2228.126361290179,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989799780774404,True,,False,0.09962245486187186,9.247947317207812e-05,2325.1863978355855,647.0708573182773,7.709102664830781,24.63,
0000_108_10_200_1_1, ,,,3,2024-02-14 00:00:00,150941,0,108,10,1,1,1,200,-1.8278,34.3868,0.0,0.0,,21.8442,50,0.0,33,396.0,240966.0,18,24.79,96.7556,24.69,12.0,,,1.0,1.0,201.831,2024-02-14 00:00:00,-54.26666,-64.5657,,,,,,2024-02-14 15:09:41,240748.2,240796.34964,1022.9431844775512,22.34537551036453,,,4843.449614233142,7.070748958313954,49.70593671347966,2275.4752617848058,2224.4395351702365,4840.0046326856855,4.374651335156763,49.74131602564407,2277.0948821950024,2226.022829760565,0,,,,,3.0,2226.022829760565,0000_108_10_200_1_1.dat,34.3868,96.7556,,3.0,2226.022829760565,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898013899916117,True,,False,0.09962245486187186,9.247947317207812e-05,2326.7324427675994,647.2122675425403,7.71149596270225,24.63,
0000_108_9_350_1_1, ,,,3,2024-02-14 00:00:00,155233,0,108,9,1,1,1,350,-1.5094,34.4284,0.0,0.0,,21.8442,50,0.0,34,444.0,241474.0,18,24.67,96.7556,24.6,12.0,,,1.0,1.0,354.115,2024-02-14 00:00:00,-54.26686,-64.56614,,,,,,2024-02-14 15:52:33,241222.4,241270.64448,1023.0107525490944,22.34685148083293,,,4843.449614233142,7.070748958313954,49.803842139935725,2279.957249060882,2228.6737880122787,4840.0046326856855,4.374651335156763,49.83929113847714,2281.580059625765,2230.260096426769,0,,,,,3.0,2230.260096426769,0000_108_9_350_1_1.dat,34.4284,96.7556,,3.0,2230.260096426769,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898405318458121,True,,False,0.09962245486187186,9.247947317207812e-05,2331.56068448618,647.2401742498027,7.704595951023931,24.6,
8888_208_0277_0_1_1, ,,,3,2024-02-14 00:00:00,162705,8888,208,277,1,1,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,28,383.0,222775.0,18,24.59,96.7556,24.56,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 16:27:05,222596.26666666663,222640.78592,1022.061018462711,22.32610529950315,45.98418604117466,4840.713424118281,4843.449614233142,7.070748958313954,45.95820838365634,2103.9089728008507,2058.4964447282755,4840.0046326856855,4.374651335156763,45.99092016636139,2105.4064770676605,2059.961625612546,0,,,,,3.0,2059.66,8888_208_0277_0_1_1.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09889128079486026,True,0.09956016695520213,True,0.09962245486187186,9.247947317207812e-05,2217.1214959047597,646.7995859070501,7.868244769579385,24.55,1.361495904759522
8888_208_0277_0_1_2, ,,,3,2024-02-14 00:00:00,165333,8888,208,277,1,2,2,0,0.0,33.14,0.58,3.3,3.2,21.8442,50,0.0,20,306.0,222433.0,18,24.9,96.7556,24.63,12.0,,,,,,,,,208.0,2059.66,2215.76,,,2024-02-14 16:53:33,222331.0,222375.4662,1021.9681796532142,22.32407730998074,45.98000907227493,4835.383995912723,4843.449614233142,7.070748958313954,45.90344025602121,2101.401756805981,2056.230124032876,4840.0046326856855,4.374651335156763,45.93611305628649,2102.897476505731,2057.693691812704,0,,,,,3.0,2059.66,8888_208_0277_0_1_2.dat,33.14,96.7556,2215.76,3.0,2059.66,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,3.3,0.58,0.09888839421931954,True,0.09962921909046782,True,0.09962245486187186,9.247947317207812e-05,2215.612241575076,646.8501948290616,7.8687980976843,24.65,-0.14775842492417723
0000_108_8_460_1_1, ,,,3,2024-02-14 00:00:00,172301,0,108,8,1,1,1,460,-0.8228,34.5069,0.0,0.0,,21.8442,50,0.0,23,557.0,242666.0,18,24.74,96.7556,24.79,12.0,,,1.0,1.0,469.238,2024-02-14 00:00:00,-54.2666,-64.56676,,,,,,2024-02-14 17:23:01,242452.4833333333,242500.97383,1023.0490285629144,22.34768758973401,,,4843.449614233142,7.070748958313954,50.05781057799248,2291.5836047093726,2239.954822036613,4840.0046326856855,4.374651335156763,50.093440344249856,2293.2146905929194,2241.549159979378,0,,,,,3.0,2241.549159979378,0000_108_8_460_1_1.dat,34.5069,96.7556,,3.0,2241.549159979378,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898688786112003,True,,False,0.09962245486187186,9.247947317207812e-05,2336.6221059640393,647.3768943274578,7.691432702095737,24.7,
0000_108_7_640_1_1, ,,,3,2024-02-14 00:00:00,175040,0,108,7,1,1,1,640,-1.2534,34.5314,0.0,0.0,,21.8442,50,0.0,43,453.0,242547.0,18,24.77,96.7556,24.7,12.0,,,1.0,1.0,646.782,2024-02-14 00:00:00,-54.26662,-64.56704,,,,,,2024-02-14 17:50:40,242222.35,242270.79447,1023.0585064030518,22.347894625569545,,,4843.449614233142,7.070748958313954,50.01029623353495,2289.408457784444,2237.8079488667013,4840.0046326856855,4.374651335156763,50.04589218039498,2291.037995458519,2239.400758724472,0,,,,,3.0,2239.400758724472,0000_108_7_640_1_1.dat,34.5314,96.7556,,3.0,2239.400758724472,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898605602049251,True,,False,0.09962245486187186,9.247947317207812e-05,2338.265815045085,647.2115435813928,7.695520907728078,24.79,
0000_108_5_700_1_1, ,,,3,2024-02-14 00:00:00,181726,0,108,5,1,1,1,700,-0.5425,34.6055,0.0,0.0,,21.8442,50,0.0,0,478.0,243257.0,18,24.89,96.7556,24.77,12.0,,,1.0,1.0,706.848,2024-02-14 00:00:00,-54.26708,-64.56748,,,,,,2024-02-14 18:17:26,243257.0,243305.6514,1023.078268351034,22.348326309513663,,,4843.449614233142,7.070748958313954,50.22391464239783,2299.18763984938,2247.323309442532,4840.0046326856855,4.374651335156763,50.25966263693809,2300.824138075008,2248.9228920710093,0,,,,,3.0,2248.9228920710093,0000_108_5_700_1_1.dat,34.6055,96.7556,,3.0,2248.9228920710093,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899147520743748,True,,False,0.09962245486187186,9.247947317207812e-05,2343.4011721450324,647.2886546215091,7.693442189979771,24.79,
0000_108_5_700_2_1, ,,,3,2024-02-14 00:00:00,184407,0,108,5,2,1,1,700,-0.5425,34.6055,0.0,0.0,,21.8442,50,0.0,36,264.0,243319.0,18,24.87,96.7556,24.8,12.0,,,1.0,1.0,706.848,2024-02-14 00:00:00,-54.26708,-64.56748,,,,,,2024-02-14 18:44:07,243160.6,243209.23212,1023.0843176624248,22.348458451881545,,,4843.449614233142,7.070748958313954,50.20401147261637,2298.276497771325,2246.419437864612,4840.0046326856855,4.374651335156763,50.2397453006304,2299.9123474712,2248.018377142279,0,,,,,3.0,2248.018377142279,0000_108_5_700_2_1.dat,34.6055,96.7556,,3.0,2248.018377142279,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898884439508011,True,,False,0.09962245486187186,9.247947317207812e-05,2343.9475898645237,647.3799616556931,7.69172253194755,24.88,
0000_108_5_700_3_1, ,,,3,2024-02-14 00:00:00,191041,0,108,5,3,1,1,700,-0.5425,34.6055,0.0,0.0,,21.8442,50,0.0,0,450.0,243397.0,18,25.09,96.7556,24.94,12.0,,,1.0,1.0,706.848,2024-02-14 00:00:00,-54.26708,-64.56748,,,,,,2024-02-14 19:10:41,243397.0,243445.6794,1023.0176037512016,22.347001139862,,,4843.449614233142,7.070748958313954,50.25281966075264,2300.510875232448,2248.7500379240137,4840.0046326856855,4.374651335156763,50.288588229086194,2302.1483153004547,2250.3506360583983,0,,,,,3.0,2250.3506360583983,0000_108_5_700_3_1.dat,34.6055,96.7556,,3.0,2250.3506360583983,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09898679397944227,True,,False,0.09962245486187186,9.247947317207812e-05,2343.1540548228963,647.4663668457127,7.690645903004552,24.95,
0000_108_4_850_1_1, ,,,3,2024-02-14 00:00:00,194547,0,108,4,1,1,1,850,-0.9473,34.6,0.0,0.0,,21.8442,50,0.0,7,354.0,243170.0,18,24.52,96.7556,24.68,12.0,,,1.0,1.0,860.349,2024-02-14 00:00:00,-54.26778,-64.56816,,,,,,2024-02-14 19:45:47,243128.7,243177.32574,1023.1855152255172,22.350669031689243,,,4843.449614233142,7.070748958313954,50.19742525771981,2297.9749891376114,2245.90258065872,4840.0046326856855,4.374651335156763,50.23315439784808,2299.610624231974,2247.5011520517114,0,,,,,3.0,2247.5011520517114,0000_108_4_850_1_1.dat,34.6,96.7556,,3.0,2247.5011520517114,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899428000951643,True,,False,0.09962245486187186,9.247947317207812e-05,2343.199899014884,647.1295792787868,7.699818500127387,24.68,
0000_108_3_910_1_1, ,,,3,2024-02-14 00:00:00,201305,0,108,3,1,1,1,910,-1.1008,34.5953,0.0,0.0,,21.8442,50,0.0,16,288.0,242811.0,18,24.78,96.7556,24.62,12.0,,,1.0,1.0,902.748,2024-02-14 00:00:00,-54.26814,-64.56848,,,,,,2024-02-14 20:13:05,242734.2,242782.74684,1023.1037909019526,22.34888382922044,,,4843.449614233142,7.070748958313954,50.1159750452843,2294.246300861753,2242.4374938921696,4840.0046326856855,4.374651335156763,50.15164621140217,2295.87928197884,2244.0335989321547,0,,,,,3.0,2244.0335989321547,0000_108_3_910_1_1.dat,34.5953,96.7556,,3.0,2244.0335989321547,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.098994809251644,True,,False,0.09962245486187186,9.247947317207812e-05,2342.4500901923952,647.0989151057072,7.70377361104643,24.65,
0000_108_3_910_2_1, ,,,3,2024-02-14 00:00:00,210321,0,108,3,2,1,1,910,-1.1008,34.5953,0.0,0.0,,21.8442,50,0.0,34,400.0,243087.0,18,24.73,96.7556,24.74,12.0,,,1.0,1.0,902.748,2024-02-14 00:00:00,-54.26814,-64.56848,,,,,,2024-02-14 21:03:21,242860.3333333333,242908.9054,1023.1188646963868,22.34921310420081,,,4843.449614233142,7.070748958313954,50.142017090392535,2295.438472930688,2243.5696888570865,4840.0046326856855,4.374651335156763,50.177706792518464,2297.072302602909,2245.166599762161,0,,,,,3.0,2245.166599762161,0000_108_3_910_2_1.dat,34.5953,96.7556,,3.0,2245.166599762161,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.09899160477112007,True,,False,0.09962245486187186,9.247947317207812e-05,2345.2282484654606,647.2337582630307,7.7020603951702205,24.76,
0000_108_3_910_3_1, ,,,3,2024-02-14 00:00:00,213011,0,108,3,3,1,1,910,-1.1008,34.5953,0.0,0.0,,21.8442,50,0.0,40,478.0,242939.0,18,24.82,96.7556,24.79,12.0,,,1.0,1.0,902.748,2024-02-14 00:00:00,-54.26814,-64.56848,,,,,,2024-02-14 21:30:11,242620.3333333333,242668.8574,1023.091717799085,22.34862010194677,,,4843.449614233142,7.070748958313954,50.092465630355726,2293.1700694168576,2241.4120156793124,4840.0046326856855,4.374651335156763,50.12812006312171,2294.802284502143,2243.0073908122445,0,,,,,3.0,2243.0073908122445,0000_108_3_910_3_1.dat,34.5953,96.7556,,3.0,2243.0073908122445,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989927710964349,True,,False,0.09962245486187186,9.247947317207812e-05,2342.5401390966467,647.2711957265071,7.702454339663139,24.72,
