Sample Name,Comments,DIC flag,TA flag,Analysis Type,Date (analysis),Time (analysis),Station,Cast,Niskin,Replicate (diff bottle),Repeat(same bottle),No. Of Repeats,Depth (m),CTD Temp (C),Salinity,Phosphate (uMol/Kg),Silicate (uMol/Kg),Nitrate (uMol/Kg),DIC pipette volume (ml),DIC set end point (cpm),DIC pipette temp sample (C),DIC background (cpm),DIC total time (s),DIC total counts,DIC cell Number (sequential),Sample Bottle temp (C),TA pipette vol (ml),TA cell temp (C),TA Acid Batch,TA Acid conc (Mol),TA Acid density (Kg/l),salinity_availability,ctd_temp_availability,Pressure_CTD,sampling_date,Longitude,Latitude,crm_batch,DIC_certified_umolkg,TA_certified_umolkg,sample_temp_flag,sample_temperature_alternative,analysis_datetime,netdiccounts,diccounts_volcorr,dic_sw_density,dicpipmass,dic_crm_pip_umol,dic_crm_counts_per_umol,dic_crm_counts_per_umol_mean_allcells,dic_crm_counts_per_umol_std_allcells,dic_sample_pip_umol_allcells,dic_sample_umol_per_l_allcells,dic_sample_umol_per_kg_allcells,dic_crm_counts_per_umol_mean_percell,dic_crm_counts_per_umol_std_percell,dic_sample_pip_umol,dic_sample_umol_per_l,dic_sample_umol_per_kg,dic_driftcorr_flag,dic_crm_counts_per_umol_driftcorr,dic_sample_pip_umol_driftcorr,dic_sample_umol_per_l_driftcorr,dic_sample_umol_per_kg_driftcorr,ta_acid_batch_number,dic_for_ta,file_name,salinity,analyte_volume,alkalinity_certified,analysis_batch,dic,file_path,total_silicate,total_phosphate,analyte_mass,file_good,titrant_molinity_here,reference_good,titrant_molinity,titrant_molinity_std_batch,alkalinity_umolkg,emf0,pH_initial,temperature_initial,alkalinity_offset,vindta,cell_colours,station_cast_niskin_depth,dic_umolkg_sample_replicate_mean,dic_umolkg_sample_replicate_std,ta_umolkg_sample_replicate_mean,ta_umolkg_sample_replicate_std,dic_sample_umol_per_kg_final,ta_sample_umol_per_kg_final
1111_009_19_17_1_1, ,2,2,3,2024-01-28 00:00:00,192837,1111,9,19,1,1,1,17,-1.3146,33.5139,0.0,0.0,,21.8442,50,0.0,11,301.0,233669.0,4,25.37,96.7556,24.41,1.0,,,1.0,1.0,17.864,2024-01-28 00:00:00,-55.0713,-64.55524,,,,,,2024-01-28 19:28:37,233613.81666666668,233660.53943,1022.1081191991098,22.327134177409192,,,4843.449614233142,7.070748958313954,48.23294041919223,2208.043344191696,2160.283538224748,4850.398794784467,10.5160592162278,48.16383694426668,2204.879874029109,2157.188493675973,0,4851.606110322056,48.15185143939046,2204.331192691445,2156.651680273009,1.0,2157.188493675973,1111_009_19_17_1_1.dat,33.5139,96.7556,,1.0,2157.188493675973,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989226528765715,True,,False,0.0997250494249252,0.0001318310036671,2273.6603510987825,649.5299560045604,7.763835649420903,24.41,,Lucy,firebrick,1111_9_19_17,,,,,2157.2,2273.7
1111_009_18_26_1_1, ,2,2,3,2024-01-28 00:00:00,190019,1111,9,18,1,1,1,26,-1.052,33.7344,0.0,0.0,,21.8442,50,0.0,19,277.0,234691.0,4,25.38,96.7556,24.33,1.0,,,1.0,1.0,26.812,2024-01-28 00:00:00,-55.07148,-64.55588,,,,,,2024-01-28 19:00:19,234603.28333333333,234650.20399,1022.2714783293466,22.330702626921912,,,4843.449614233142,7.070748958313954,48.43723007748845,2217.395467789548,2169.086700348268,4850.398794784467,10.5160592162278,48.36783391617146,2214.2185988121087,2165.9790434833503,0,4850.925039962283,48.36258680574405,2213.9783926966447,2165.7440705622075,1.0,2165.9790434833503,1111_009_18_26_1_1.dat,33.7344,96.7556,,1.0,2165.9790434833503,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989413695875806,True,,False,0.0997250494249252,0.0001318310036671,2284.8660257560373,649.8209824555573,7.768668962073316,24.32,,Lucy,firebrick,1111_9_18_26,,,,,2166.0,2284.9
1111_009_15_38_1_1, ,2,2,3,2024-01-28 00:00:00,183134,1111,9,15,1,1,1,38,-1.1232,34.1102,0.0,0.0,,21.8442,50,0.0,15,276.0,238805.0,4,25.28,96.7556,24.46,1.0,,,1.0,1.0,38.105,2024-01-28 00:00:00,-55.07222,-64.55724,,,,,,2024-01-28 18:31:34,238736.0,238783.7472,1022.5856692999672,22.337565877322348,,,4843.449614233142,7.070748958313954,49.29048901395433,2256.4565886575992,2206.618630009067,4850.398794784467,10.5160592162278,49.21987038606142,2253.223756697953,2203.457201038662,0,4850.233139861724,49.22155144212432,2253.300713330052,2203.532457943202,1.0,2203.457201038662,1111_009_15_38_1_1.dat,34.1102,96.7556,,1.0,2203.457201038662,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989651183124593,True,,False,0.0997250494249252,0.0001318310036671,2316.539310287156,650.0169958317645,7.740138924465876,24.45,,Lucy,firebrick,1111_9_15_38,,,,,2203.5,2316.5
1111_009_14_60_1_1, ,2,2,3,2024-01-28 00:00:00,180017,1111,9,14,1,1,1,60,-1.3819,34.3385,0.0,0.0,,21.8442,50,0.0,5,291.0,240884.0,4,25.43,96.7556,24.49,1.0,,,1.0,1.0,60.373,2024-01-28 00:00:00,-55.07136,-64.55816,,,,,,2024-01-28 18:00:17,240859.75,240907.92195,1022.7121798024295,22.34032939804024,,,4843.449614233142,7.070748958313954,49.728967819175935,2276.529596834672,2225.972900092436,4850.398794784467,10.5160592162278,49.65772098141528,2273.268006217452,2222.7837422026287,0,4849.48027233209,49.667126470064346,2273.698577657426,2223.2047516014386,1.0,2222.7837422026287,1111_009_14_60_1_1.dat,34.3385,96.7556,,1.0,2222.7837422026287,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.098980375129952,True,,False,0.0997250494249252,0.0001318310036671,2326.4886072454137,649.8349551118421,7.709835467553535,24.5,,Lucy,firebrick,1111_9_14_60,,,,,2222.8,2326.5
1111_009_13_200_1_1, ,2,2,3,2024-01-28 00:00:00,173053,1111,9,13,1,1,1,200,-1.58,34.4444,0.0,0.0,,21.8442,50,0.0,0,270.0,242179.0,4,25.32,96.7556,24.48,1.0,,,1.0,1.0,202.076,2024-01-28 00:00:00,-55.0708,-64.5592,,,,,,2024-01-28 17:30:53,242179.0,242227.4358,1022.8258005192704,22.342811351703045,,,4843.449614233142,7.070748958313954,50.0013460010658,2288.998727399758,2237.9164919751483,4850.398794784467,10.5160592162278,49.92970892628664,2285.7192722226787,2234.710222466289,0,4848.772729272838,49.94645315873965,2286.485802123202,2235.4596461708284,1.0,2234.710222466289,1111_009_13_200_1_1.dat,34.4444,96.7556,,1.0,2234.710222466289,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989898591489922,True,,False,0.0997250494249252,0.0001318310036671,2331.495508023148,650.004245251304,7.697949453239606,24.44,,Lucy,firebrick,1111_9_13_200,,,,,2234.7,2331.5
1111_009_10_250_1_1, ,2,2,3,2024-01-28 00:00:00,220432,1111,9,10,1,1,1,250,-1.6248,34.4526,0.0,0.0,,21.8442,50,0.0,58,332.0,242336.0,4,25.18,96.7556,24.74,1.0,,,1.0,1.0,252.845,2024-01-28 00:00:00,-55.07086,-64.55998,,,,,,2024-01-28 22:04:32,242015.06666666668,242063.46968,1022.8747129922688,22.34387980554572,,,4843.449614233142,7.070748958313954,49.96749960100177,2287.449281777395,2236.2946827435003,4850.398794784467,10.5160592162278,49.89591101805906,2284.1720464955943,2233.0907368054745,0,4855.358414925053,49.84494366527675,2281.8388251928086,2230.809693708848,1.0,2233.0907368054745,1111_009_10_250_1_1.dat,34.4526,96.7556,,1.0,2233.0907368054745,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.098982042662981,True,,False,0.0997250494249252,0.0001318310036671,2334.4178963050385,650.7649219975965,7.691833785149646,24.73,,Lucy,firebrick,1111_9_10_250,2236.1791781816814,2.8903277862720564,2333.150285954826,1.1001671193936045,2236.2,2333.2
1111_009_12_250_1_1, ,2,2,3,2024-01-28 00:00:00,233333,1111,9,12,1,1,1,250,-1.617,34.4522,0.0,0.0,,21.8442,50,0.0,38,278.0,242866.0,4,24.81,96.7556,24.5,1.0,,,1.0,1.0,252.844,2024-01-28 00:00:00,-55.07088,-64.55966,,,,,,2024-01-28 23:33:33,242689.9333333333,242738.47132,1022.9865805723116,22.346323463337686,,,4843.449614233142,7.070748958313954,50.1068355537664,2293.8279064358685,2242.285431694112,4850.398794784467,10.5160592162278,50.0350473437963,2290.541532479848,2239.072902792528,0,4857.500698076794,49.96189366054448,2287.1926488745053,2235.799268837849,1.0,2239.072902792528,1111_009_12_250_1_1.dat,34.4522,96.7556,,1.0,2239.072902792528,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989901407390875,True,,False,0.0997250494249252,0.0001318310036671,2333.8076276297056,650.6212389908673,7.702954352494562,24.45,,Lucy,firebrick,1111_9_12_250,,,,,2239.1,2333.8
1111_009_9_300_1_1, ,2,2,3,2024-01-28 00:00:00,170151,1111,9,9,1,1,1,300,-1.6942,34.4574,0.0,0.0,,21.8442,50,0.0,0,280.0,242167.0,4,25.31,96.7556,24.56,1.0,,,1.0,1.0,304.598,2024-01-28 00:00:00,-55.0706,-64.56052,,,,,,2024-01-28 17:01:51,242167.0,242215.4334,1022.838673603732,22.343092553934643,,,4843.449614233142,7.070748958313954,49.99886842806396,2288.8853072240668,2237.7774387037166,4850.398794784467,10.5160592162278,49.9272349029109,2285.6060145444053,2234.571368416888,0,4848.074010446784,49.95117638018125,2286.702025259852,2235.642906621035,1.0,2234.571368416888,1111_009_9_300_1_1.dat,34.4574,96.7556,,1.0,2234.571368416888,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989882051588573,True,,False,0.0997250494249252,0.0001318310036671,2335.377570577399,650.1948905798002,7.697908226706137,24.53,,Lucy,firebrick,1111_9_9_300,,,,,2234.6,2335.4
1111_0009_5_350_1_1, ,2,2,3,2024-01-28 00:00:00,151845,1111,9,5,1,1,1,350,-1.6812,34.4756,0.0,0.0,,21.8442,50,0.0,29,290.0,241956.0,4,24.9,96.7556,24.63,1.0,,,1.0,1.0,355.512,2024-01-28 00:00:00,-55.06944,-64.56168,,,,,,2024-01-28 15:18:45,241815.8333333333,241864.1965,1022.977076958598,22.34611586449901,,,4843.449614233142,7.070748958313954,49.92636500702398,2285.566191804872,2234.230114520321,4850.398794784467,10.5160592162278,49.85483535773448,2282.291654431588,2231.029126495233,0,4845.592796521145,49.90428281694308,2284.555296918316,2233.2419253327766,1.0,2231.029126495233,1111_0009_5_350_1_1.dat,34.4756,96.7556,,1.0,2231.029126495233,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.098987796327649,True,,False,0.0997250494249252,0.0001318310036671,2337.675998372072,650.3107304514942,7.6959975334779935,24.59,,Lucy,firebrick,1111_9_5_350,2233.1626358307635,2.310083287414781,2337.0453229798964,0.7314377066804247,2233.2,2337.0
1111_0009_4_382_1_1, ,2,2,3,2024-01-28 00:00:00,131807,1111,9,4,1,1,1,382,-1.6758,34.4771,0.0,0.0,,21.8442,50,0.0,37,277.0,241791.0,4,24.94,96.7556,24.57,1.0,,,1.0,1.0,387.74,2024-01-28 00:00:00,-55.06862,-64.56222,,,,,,2024-01-28 13:18:07,241620.1833333333,241668.50737,1022.9661060858924,22.34587621456145,,,4843.449614233142,7.070748958313954,49.88597024387313,2283.7169703570344,2232.4463701882264,4850.398794784467,10.5160592162278,49.81449846827904,2280.4450823687307,2229.247937738864,0,4842.689623809652,49.893799128769125,2284.0753668602706,2232.796720508832,1.0,2229.247937738864,1111_0009_4_382_1_1.dat,34.4771,96.7556,,1.0,2229.247937738864,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989893565818184,True,,False,0.0997250494249252,0.0001318310036671,2337.949360329036,650.1107710590271,7.69273499484737,24.54,,Lucy,firebrick,1111_9_4_382,,,,,2229.2,2337.9
1111_0009_2_414_1_1, ,2,2,3,2024-01-28 00:00:00,134624,1111,9,2,1,1,1,414,-1.6736,34.4771,0.0,0.0,,21.8442,50,0.0,28,270.0,242235.0,4,24.79,96.7556,24.54,1.0,,,1.0,1.0,419.14,2024-01-28 00:00:00,-55.06814,-64.56326,,,,,,2024-01-28 13:46:24,242109.0,242157.4218,1023.0114331020148,22.34686634696704,,,4843.449614233142,7.070748958313954,49.9868934918884,2288.337109708224,2236.863670985025,4850.398794784467,10.5160592162278,49.91527712326145,2285.058602432749,2233.658909855881,0,4843.370293067885,49.98771214055646,2288.3745864145385,2236.9003046971243,1.0,2233.658909855881,1111_0009_2_414_1_1.dat,34.4771,96.7556,,1.0,2233.658909855881,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989902259836738,True,,False,0.0997250494249252,0.0001318310036671,2338.5067356746445,650.1178166341716,7.697329728145331,24.51,,Lucy,firebrick,1111_9_2_414,2233.7784357392593,1.088354821204293,2337.996319263602,1.5394367736922,2233.8,2338.0
2222_202402060804_1_7_1_1, ,2,2,3,2024-02-10 00:00:00,34936,2222,202402060804,1,1,1,1,7,-0.787659,33.4759,0.0,0.0,,21.8442,50,0.0,41,230.0,233680.0,13,24.53,96.7556,24.65,12.0,,,1.0,1.0,,2024-02-06 08:04:00,-52.09771,-63.68577,,,,,,2024-02-10 03:49:36,233522.8333333333,233569.5379,1022.3327278510023,22.332040573722868,,,4843.449614233142,7.070748958313954,48.21415559833521,2207.183398720723,2158.9677593128995,4846.576585328312,7.071873693808707,48.18304822423729,2205.7593422618947,2157.574811185511,0,4851.211158052494,48.13701686551209,2203.652084558468,2155.5135862574425,3.0,2157.574811185511,2222_202402060804_1_7_1_1.dat,33.4759,96.7556,,3.0,2157.574811185511,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989141056116671,True,,False,0.0996224548618718,9.247947317207812e-05,2270.5117118069547,648.2655606841884,7.746976398632012,24.61,,Lucy,firebrick,2222_202402060804_1_7,2156.327909590652,1.7633851463943564,2270.4087795695923,0.14556816608288436,2156.3,2270.4
2222_202402071117_1_7_1_1, ,2,2,3,2024-02-10 00:00:00,44743,2222,202402071117,1,1,1,1,7,-1.22525,33.4823,0.0,0.0,,21.8442,50,0.0,73,235.0,234672.0,13,24.58,96.7556,24.65,12.0,,,1.0,1.0,,2024-02-07 11:17:26,-47.97168,-64.13384,,,,,,2024-02-10 04:47:43,234386.0833333333,234432.96055,1022.3226427937036,22.33182027371422,,,4843.449614233142,7.070748958313954,48.39238600615513,2215.342562609532,2166.9700639278217,4846.576585328312,7.071873693808707,48.36116363927339,2213.9132419257007,2165.571952779736,0,4851.958775830222,48.30751747127682,2211.4573878318647,2163.1697228074786,3.0,2165.571952779736,2222_202402071117_1_7_1_1.dat,33.4823,96.7556,,3.0,2165.571952779736,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989148626603035,True,,False,0.0996224548618718,9.247947317207812e-05,2270.445439112716,648.1837157245446,7.725644393918365,24.6,,Lucy,firebrick,2222_202402071117_1_7,2166.408574722197,1.1831620976068988,2270.317650409608,0.18072051705271297,2166.4,2270.3
2222_202402100013_1_7_1_1, ,2,2,3,2024-02-10 00:00:00,24755,2222,202402100013,1,1,1,1,7,-1.375763,33.3358,0.0,0.0,,21.8442,50,0.0,18,627.0,234076.0,13,24.66,96.7556,24.69,12.0,,,1.0,1.0,,2024-02-10 00:13:00,-50.58167,-64.46319,,,,,,2024-02-10 02:47:55,233887.9,233934.67758,1022.1880409471484,22.3288800040577,,,4843.449614233142,7.070748958313954,48.28952887476898,2210.6338925100936,2162.6489490737376,4846.576585328312,7.071873693808707,48.25837287045701,2209.2076098212347,2161.2536258731875,0,4850.41765836929,48.22015679339109,2207.458125881977,2159.5421169636948,3.0,2161.2536258731875,2222_202402100013_1_7_1_1.dat,33.3358,96.7556,,3.0,2161.2536258731875,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989029957983545,True,,False,0.0996224548618718,9.247947317207812e-05,2258.684390987402,648.3040402963452,7.731301917304066,24.64,,Lucy,firebrick,2222_202402100013_1_7,2159.318237656007,2.7370522651940736,2259.0568789133818,0.5267774767409151,2159.3,2259.1
2222_202402111236_1_7_1_1, ,2,2,3,2024-02-12 00:00:00,122455,2222,202402111236,1,1,1,1,7,-1.32132,33.3449,0.0,0.0,,21.8442,50,0.0,35,295.0,232565.0,16,24.3,96.7556,24.89,12.0,,,1.0,1.0,,2024-02-11 12:36:00,-52.71756,-64.57581,,,,,,2024-02-12 12:24:55,232392.91666666663,232439.39525,1022.3020738012292,22.33137096052881,,,4843.449614233142,7.070748958313954,47.98086801269661,2196.503786483213,2148.5858659329,4838.917610473015,4.970754599364923,48.025805639610745,2198.560974520044,2150.598175297765,0,,,,,3.0,2150.598175297765,2222_202402111236_1_7_1_1.dat,33.3449,96.7556,,3.0,2150.598175297765,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988964065866252,True,,False,0.0996224548618718,9.247947317207812e-05,2261.44343024484,648.5732248964573,7.740284297204873,24.89,,Lucy,firebrick,2222_202402111236_1_7,2151.46053535211,1.2195612845036645,2260.991757781834,0.6387613229336131,2151.5,2261.0
2222_202402111735_1_7_1_1, ,2,2,3,2024-02-12 00:00:00,131923,2222,202402111735,1,1,1,1,7,-1.178345,33.4016,0.0,0.0,,21.8442,50,0.0,29,358.0,233082.0,16,24.3,96.7556,24.89,12.0,,,1.0,1.0,,2024-02-11 17:35:00,-52.92228,-64.56491,,,,,,2024-02-12 13:19:23,232908.96666666667,232955.54846,1022.3449389772624,22.33230731600712,,,4843.449614233142,7.070748958313954,48.0874139749966,2201.381326622014,2153.2667133113023,4838.917610473015,4.970754599364923,48.13245139007426,2203.4430828354552,2155.283406635479,0,,,,,3.0,2155.283406635479,2222_202402111735_1_7_1_1.dat,33.4016,96.7556,,3.0,2155.283406635479,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989005497439009,True,,False,0.0996224548618718,9.247947317207812e-05,2264.760181353512,648.577666334702,7.743741348646265,24.89,,Lucy,firebrick,2222_202402111735_1_7,2154.0629552191713,1.7259789451602792,2264.452992536166,0.434430591699827,2154.1,2264.5
2222_202402112137_1_7_1_1, ,2,2,3,2024-02-12 00:00:00,141448,2222,202402112137,1,1,1,1,7,-1.252106,33.2564,0.0,0.0,,21.8442,50,0.0,20,621.0,232505.0,16,24.3,96.7556,24.98,12.0,,,1.0,1.0,,2024-02-11 21:37:00,-53.17177,-64.5546,,,,,,2024-02-12 14:14:48,232298.0,232344.4596,1022.2351705278325,22.329909512044075,,,4843.449614233142,7.070748958313954,47.96127109846677,2195.6066643990976,2147.848878321603,4838.917610473015,4.970754599364923,48.00619037142324,2197.663012214832,2149.8604974431337,0,,,,,3.0,2149.8604974431337,2222_202402112137_1_7_1_1.dat,33.2564,96.7556,,3.0,2149.8604974431337,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988873177918929,True,,False,0.0996224548618718,9.247947317207812e-05,2257.980025060317,648.5984733029109,7.73743437824391,24.98,,Lucy,firebrick,2222_202402112137_1_7,2148.6645062578236,1.6913869547446276,2258.136609637296,0.2214440324212918,2148.7,2258.1
2222_202402120340_1_7_1_1, ,2,2,3,2024-02-12 00:00:00,171224,2222,202402120340,1,1,1,1,7,-1.297821,33.2291,0.0,0.0,,21.8442,50,0.0,25,466.0,231971.0,16,24.3,96.7556,25.07,12.0,,,1.0,1.0,,2024-02-12 03:40:00,-53.59528,-64.5846,,,,,,2024-02-12 17:12:24,231776.8333333333,231823.1887,1022.2145332297546,22.329458706777405,,,4843.449614233142,7.070748958313954,47.85366872656738,2190.680763157606,2143.0733881624683,4838.917610473015,4.970754599364923,47.89848722195471,2192.7324975029856,2145.080534684732,0,,,,,3.0,2145.080534684732,2222_202402120340_1_7_1_1.dat,33.2291,96.7556,,3.0,2145.080534684732,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988832798780266,True,,False,0.0996224548618718,9.247947317207812e-05,2254.0875639620376,648.7102564866585,7.726635885014497,25.05,,Lucy,firebrick,2222_202402120340_1_7,2145.197223852819,0.1650234040911005,2254.009078563148,0.11099511555825257,2145.2,2254.0
2222_202402121309_1_7_1_1, ,2,2,3,2024-02-12 00:00:00,183942,2222,202402121309,1,1,1,1,7,-1.367523,33.1967,0.0,0.0,,21.8442,50,0.0,50,521.0,231874.0,16,24.26,96.7556,25.18,12.0,,,1.0,1.0,,2024-02-12 13:09:35,-53.58007,-64.54686,,,,,,2024-02-12 18:39:42,231439.8333333333,231486.1213,1022.201876215865,22.3291822244346,,,4843.449614233142,7.070748958313954,47.78409021809902,2187.495546556936,2139.983889146168,4838.917610473015,4.970754599364923,47.82884354807389,2189.5442977116986,2141.988142124402,0,,,,,3.0,2141.988142124402,2222_202402121309_1_7_1_1.dat,33.1967,96.7556,,3.0,2141.988142124402,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988771087989263,True,,False,0.0996224548618718,9.247947317207812e-05,2253.941777134449,648.9297366852509,7.725619690415059,25.18,,Lucy,firebrick,2222_202402121309_1_7,2142.271440571731,0.4006445064117546,2253.3729678803015,0.8044177616183716,2142.3,2253.4
2222_202402171247_1_7_1_1, ,2,2,3,2024-02-21 00:00:00,154759,2222,202402171247,1,1,1,1,7,-1.123169,33.2445,0.0,0.0,,21.8442,50,0.0,35,410.0,232234.0,21,23.69,96.7556,23.89,20.0,,,1.0,1.0,,2024-02-17 12:47:00,-55.71471,-65.89623,,,,,,2024-02-21 15:47:59,231994.8333333333,232041.2323,1022.4053179223504,22.333626245759408,,,4843.449614233142,7.070748958313954,47.89867796943416,2192.7412296826687,2144.688795377728,4850.372039962084,6.593271511662341,47.83031722555181,2189.6117608130216,2141.627906692205,0,,,,,4.0,2141.627906692205,2222_202402171247_1_7_1_1.dat,33.2445,96.7556,,4.0,2141.627906692205,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989101102956135,True,,False,0.0994358278901252,0.0001150227494119,2259.568787150967,647.9430526135789,7.7647289707989104,24.16,,Lucy,firebrick,2222_202402171247_1_7,2143.3748997195244,2.4706212326059718,2258.4694906497007,1.554640021160388,2143.4,2258.5
2222_202402171437_1_7_1_1, ,2,2,3,2024-02-21 00:00:00,143132,2222,202402171437,1,1,1,1,7,-0.993835,33.2749,0.0,0.0,,21.8442,50,0.0,62,429.0,232226.0,21,23.69,96.7556,24.68,20.0,,,1.0,1.0,,2024-02-17 14:37:22,-55.70863,-65.92751,,,,,,2024-02-21 14:31:32,231782.7,231829.05654,1022.4283239103474,22.334128793162414,,,4843.449614233142,7.070748958313954,47.85487998447939,2190.7362130212773,2142.6795030899143,4850.372039962084,6.593271511662341,47.7865817488532,2187.609605700973,2139.6214820558857,0,,,,,4.0,2139.6214820558857,2222_202402171437_1_7_1_1.dat,33.2749,96.7556,,4.0,2139.6214820558857,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989034482421501,True,,False,0.0994358278901252,0.0001150227494119,2260.3105893798875,648.7368588801254,7.765146279807004,24.47,,Lucy,firebrick,2222_202402171437_1_7,2139.0299590563973,0.8365398483321952,2257.7969492342786,3.554823984845532,2139.0,2257.8
2222_202402172123_1_7_1_1, ,2,2,3,2024-02-21 00:00:00,133812,2222,202402172123,1,1,1,1,7,-1.267944,33.5469,0.0,0.0,,21.8442,50,0.0,19,489.0,233745.0,21,24.26,96.7556,24.39,20.0,,,1.0,1.0,,2024-02-17 21:23:00,-55.51564,-66.17133,,,,,,2024-02-21 13:38:12,233590.15,233636.86803,1022.4666458138856,22.334965904487685,,,4843.449614233142,7.070748958313954,48.22805409466081,2207.819654400748,2159.3072629213425,4850.372039962084,6.593271511662341,48.15922326688696,2204.668665681827,2156.2255108350314,0,,,,,4.0,2156.2255108350314,2222_202402172123_1_7_1_1.dat,33.5469,96.7556,,4.0,2156.2255108350314,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989221853682434,True,,False,0.0994358278901252,0.0001150227494119,2275.5913781723607,648.4202770490916,7.743085968528442,24.51,,Lucy,firebrick,2222_202402172123_1_7,2158.8683790818186,3.737580118171183,2272.355348107867,4.576437605453535,2158.9,2272.4
2222_202402201446_1_7_1_1, ,2,2,3,2024-02-21 00:00:00,124508,2222,202402201446,1,1,1,1,7,0.199341,34.0464,0.0,0.0,,21.8442,50,0.0,38,399.0,238102.0,21,24.69,96.7556,24.88,20.0,,,1.0,1.0,,2024-02-20 14:46:00,-56.67623,-63.67796,,,,,,2024-02-21 12:45:08,237849.3,237896.86986,1022.7160055418228,22.34041296825669,,,4843.449614233142,7.070748958313954,49.107417015559975,2248.0757828421265,2198.1427597303737,4850.372039962084,6.593271511662341,49.03733116560256,2244.8673407862298,2195.005581825157,0,,,,,4.0,2195.005581825157,2222_202402201446_1_7_1_1.dat,34.0464,96.7556,,4.0,2195.005581825157,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0989476755244895,True,,False,0.0994358278901252,0.0001150227494119,2312.4483772668777,648.6962701311203,7.7389830121781475,24.89,,Lucy,firebrick,2222_202402201446_1_7,2193.372466555912,2.309573762684983,2311.0384184775376,1.993982842272515,2193.4,2311.0
2222_20240131190850_28_7_1_1, ,2,2,3,2024-02-01 00:00:00,221837,2222,20240131190850,28,1,1,1,7,-0.484619,32.8771,0.0,0.0,,21.8442,50,0.0,37,246.0,214369.0,8,24.61,96.7556,25.0,7.0,,,1.0,1.0,,2024-01-31 19:08:50,-59.98882,-66.13941,,,,,,2024-02-01 22:18:37,214217.3,214260.14346,1021.8564479866686,22.321636621110382,,,4843.449614233142,7.070748958313954,44.22824991726827,2024.7136501802888,1981.407128339326,4842.11910506744,5.432968078389301,44.24040287976692,2025.269997517278,1981.951575984673,0,,,,,2.0,1981.951575984673,2222_20240131190850_28_7_1_1.dat,32.8771,96.7556,,2.0,1981.951575984673,/Users/eldros001/ED_Science/VINDTA_DATA_PROCESSING/rawdata/,0.0,0.0,0.0988607750645038,True,,False,0.0995645601847851,6.307334260075646e-05,2253.0613624523235,654.0339663308911,8.111442461608238,24.94,,Lucy,firebrick,2222_20240131190850_28_7,,,,,1982.0,2253.1
